title;author;content
Pengendara Motor Bahu-membahu Pindahkan Beton agar Bisa Lewat Trotoar;Nibras Nada Nailufar;"JAKARTA, KOMPAS.com —  Akun Instagram  @infia_fact  mengunggah video yang memperlihatkan para pengendara sepeda motor bahu-membahu memindahkan beton di   trotoar  agar sepeda motor mereka bisa lewat. Setelah beton digeser, para pengendara itu memacu sepeda motornya melintasi trotoar.Arus lalu lintas di jalan di samping trotoar yang lebar itu pada awal video tampak macet, tetapi beberapa detik kemudian arus lalu lintas lancar. Namun, para pengendara sepeda motor itu tetap melintas di trotoar.Camat Setiabudi Dyan Airlangga membenarkan bahwa peristiwa itu terjadi di trotoar depan TPU Menteng Pulo. Kata Dyan, aksi semacam itu terjadi saban sore.Baca juga:  Penerobos Trotoar Bisa Dipenjara atau Didenda hingga Rp 20 Juta""Biasa begitu kalau jam pulang kerja karena kan memang macet banget,"" kata Dyan ketika dikonfirmasi, Rabu (7/11/2017).Dyan menyatakan heran dengan ulah pengendara yang sampai menggeser beton yang cukup berat itu. Beton sengaja diletakkan di situ untuk mencegah para pengendara motor melintas di trotoar.""Memang ditaruh di situ kan supaya motor enggak lewat, sekarang dipindah. Saya sudah minta lurah agar itu dikembalikan lagi,"" kata Dyan.Menurut Dyan, sebagus apa pun trotoarnya dan seketat apa pun penjagaannya, tetap bakal ada penyalahgunaan.""Beton itu sendiri pun kan enggak bisa diangkat satu orang, tapi ya sampai gotong royong kayak gitu,"" kata Dyan.Ke depan dia akan berkoordinasi dengan polisi. Ia berharap anggota polantas bisa menilang pengendara itu agar jera.Baca juga:  Satpol PP Dukung Rencana Pencabutan KJP Penerobos Trotoar"
Rashida Tlaib, Anggota Kongres AS Terpilih Pengkritik Presiden Trump;Ardi Priyatno Utomo;"DETROIT, KOMPAS.com  - Rashida Tlaib merupakan satu dari dua perempuan Muslim pertama yang terpilih sebagai anggota Kongres Amerika Serikat (AS).Kader Partai Demokrat itu terpilih dari Negara Bagian Michigan setelah mengantongi 88,3 persen suara dari 71 persen surat suara yang resmi dihitung.Baca juga:  Ilhan Omar, Pengungsi Somalia yang Kini Jadi Anggota Kongres ASSatu perempuan Muslim lain yang terpilih adalah Ilhan Omar. Sesama kader Demokrat yang terpilih sebagai anggota   Kongres AS  dari Negara Bagian Minnesota.Tlaib lahir pada 24 Juli 1976 di Detroit, dan merupakan anak tertua dari 14 bersaudara dengan orangtua merupakan migran   Palestina.Di 2016, dia menjadi buah bibir karena berteriak kepada   Donald Trump , yang kemudian menjadi Presiden AS, saat berpidato di Detroit yang membuatnya dipenjara.Kepada  AFP  Rabu (7/11/2018), perempuan berumur 42 tahun itu berkata dia maju sebagai anggota Kongres bukan dikarenakan dia ingin membuat sejarah sebagai Muslimah.Dalam wawancaranya dengan  CNN  seperti dikutip  Vox , Tlaib menjelaskan dia tidak berusaha untuk memamerkan imannya.""Saya selalu berkata kepada orang-orang saya menampilkan Islam dalam cara yang penting dan positif. Yakni dengan mengabdi kepada rakyat,"" jelasnya.Dia mencalonkan diri karena melihat ketidakadilan yang sedang terjadi, dan bagaimana putranya mulai mempertanyakan identitas Muslimnya, atau dari mana dia berasal.""Saya tidak ingin menjadi orang yang hanya menyaksikan (ketidakadilan) itu dari kejauhan,"" kata Tlaib yang pernah menjadi anggota badan legislatif Michigan satu dekade silam.Dia mengampanyekan berbagai kebijakan progresif antara lain layanan kesehatan universal, upah minimum nasional 15 dollar AS, hingga pendidikan gratis di perguruan tinggi.Ketika memenangkan pemilihan awal Agustus lalu, Tlaib memberikan pidato dengan menangis sambil didampingi oleh ibunya.Tlaib menuturkan, kerabatnya di Tepi Barat menyaksikan kesuksesannya. ""Ini menunjukkan seberapa indahnya negara ini,"" tuturnya.Baca juga:  2 Perempuan Muslim Ini Terpilih Jadi Anggota Kongres AS"
Kejagung Kerja Sama dengan PT Pegadaian, dari Pemulihan Aset hingga Bantuan Hukum;Devina Halim;"JAKARTA, KOMPAS.com  - Kejaksaan Agung akan memberikan kajian hukum sesuai kewenangannya hingga melakukan optimalisasi pemulihan aset dengan PT   Pegadaian .Kerja sama tersebut tertuang dalam nota kesepahaman (MoU) yang diteken oleh Jaksa Agung Muhammad Prasetyo dan Direktur Utama PT Pegadaian (Persero) Sunarso, hari ini (6/11/2018).Prasetyo menuturkan, kerja sama tersebut bertujuan untuk memperkuat dan mengoptimalkan tugas kedua instansi.""Dibuatnya nota kesepahaman dan perjanjian kerja sama ini adalah langkah tepat sebagai bagian mewujudkan harapan yang dimaksud melalui upaya koordinasi dan sinergitas, guna mengoptimalkan tugas masing-masing dan bersama-sama,"" ujarnya dalam sambutannya di Kantor Kejaksaan Agung RI, Jakarta Selatan.Nota kesepahaman tersebut melingkupi enam bidang kerjasama, yaitu koordinasi dan optimalisasi pemulihan aset, pengawalan dan pengamanan pemerintahan dan pembangunan, pemberian bantuan hukum, pertimbangan hukum dan tindakan hukum lain di bidang perdata dan Tata Usaha Negara (TUN).Kemudian, pertukaran data atau informasi terkait penegakan hukum, peningkatan kompetensi Sumber Daya Manusia (SDM), dan pelayanan jasa   pegadaian .Prasetyo pun berharap kerja sama tersebut dapat mengatasi berbagai masalah yang berpotensi menghambat kerja masing-masing instansi."
Istri Minggat, Seorang Pria Nekat Panjat Menara Setinggi 72 Meter;Kontributor Malang, Andi Hartik;"MALANG , KOMPAS.com  - Seorang pria   memanjat menara  telekomunikasi setinggi 72 meter di Jalan Leces, Dusun Sonosari, Desa Kebonagung, Kecamatan Pakisaji, Kabupaten   Malang , Rabu (7/11/2018).Sejumlah tim penyelamat berusaha untuk membujuk pria tersebut supaya turun.Pria itu diketahui bernama Osep Saiku, warga Kecamatan Wagir, Kabupaten Malang. Kepada petugas, pria tersebut nekat naik hingga ke puncak menara karena persoalan keluarga. Sebab, istrinya yang diketahui bernama Titin minggat dari rumah bersama anaknya.""Istrinya minggat kapan tidak tahu. Mulai tadi malam memang dicari,"" kata Fais Yuwono yang merupakan teman Osep.Sementara itu, Osep memanjat menara yang dibangun pada 2007 itu sudah sejak semalam. Keberadaan Osep di atas menara diketahui oleh warga setempat dan melaporkannya ke aparat desa setempat.Tim penyelamat yang sudah berhasil menjangkau keberadaan Osep di puncak menara, terus melakukan negoisasi. Namun, negoisasi sulit karena Osep meminta istri dan anaknya untuk datang ke lokasi. Osep tidak mau turun jika permintaannya belum terpenuhi.Baca juga:  Polisi Selamatkan Nenek yang Coba Bunuh Diri dengan Terjun ke SumurTim penyelamat yang terdiri dari BPBD Kabupaten Malang, PMI Kabupaten Malang dan personel TNI-Polri kesulitan membujuk Osep.Seorang perempuan bernama Ani dihadirkan untuk meminta Osep turun. Ani merupakan teman Osep yang juga kenal dengan istri Osep.""Sep, ayo turun. Saya Ani. Ayo turun. Saya bantu cari istrimu. Tidak ada masalah yang tidak bisa diselesaikan,"" katanya melalui  handy talky  (HT).Tim penyelamat juga berusaha menghadirkan wajah yang memintanya turun melalui  video call . Namun Osep bergeming. Bahkan, meski ibunya yang memintanya turun, Osep tetap tak mau turun.Tim penyelamat lalu berusaha mencari kebaradaan istri dan anaknya.""Istrinya masih dicari,"" kata Kepala Desa Kebonagung, Teguh Santoso.Dikatakannya, istri Osep merupakan warga Cangkring, Kecamatan Wagir, Kabupaten Malang. Ia telah minggat meninggalkan Osep sejak dua minggu yang lalu.Baca juga:  Mengapa Kasus Bunuh Diri di Gunungkidul Masih Sangat Tinggi?Namun, upaya tim penyelamat untuk mengadirkan istrinya gagal. Osep lalu dipaksa turun dari ketinggian 72 meter dengan tangan diborgol pada pukul 13.30 WIB. Setelah berhasil diturunkan, Osep langsung dibawa ke Puskesmas Wagir, Kabupaten Malang.Kontak bantuanBunuh diri bisa terjadi di saat seseorang mengalami depresi dan tak ada orang yang membantu. Jika Anda memiliki permasalahan yang sama, jangan menyerah dan memutuskan mengakhiri hidup. Anda tidak sendiri.Layanan konseling bisa menjadi pilihan Anda untuk meringankan keresahan yang ada. Berikut daftar layanan konseling yang bisa Anda kontak maupun untuk mendapatkan informasi seputar pencegahan bunuh diri:Gerakan ""Into The Light""Facebook: IntoTheLightID Twitter: @IntoTheLightID Email: intothelight.email@gmail.com Web: intothelightid.wordpress.comSave yourselfFacebook: Save Yourselves Instagram: @saveyourselves.id Line: @vol7047h Web: saveyourselves.org"
Sandiaga: Pak Prabowo Negarawan, kalau Menyinggung Perasaan Dia Minta Maaf;Jessi Carina;"JAKARTA, KOMPAS.com  - Calon wakil presiden nomor urut 2,   Sandiaga  Uno memuji sikap calon presidennya,   Prabowo  Subianto, yang meminta maaf atas polemik ""Tampang   Boyolali "". Sandiaga mengatakan sikap tersebut sangat bijaksana.""Pak Prabowo kan orangnya sangat bijaksana, sangat negarawan. Kalau memang dia menyinggung perasaan dia meminta maaf pada saatnya dan dia sudah minta maaf, ya Alhamdulillah,"" ujar Sandiaga di Hutan Kota Sangga Buana di Lebak Bulus, Rabu (6/11/2018).Namun, Sandiaga mengingatkan inti dari pesan Prabowo pada saat itu. Sandiaga mengatakan Prabowo sebenarnya sedang membahas masalah ketimpangan. Prabowo ingin menekankan bahwa dirinya berjuang untuk kaum marjinal.Baca juga:  Video Lengkap Klarifikasi dan Permintaan Maaf Prabowo soal Tampang Boyolali""Ini yang harus kita teladani, mudah-mudahan saya yakin kalau kita fokus untuk bicara masalah ekonomi khususnya ekonomi rumah tangga, kesenjangan itu, ketimpangan itu bisa kita perbaiki ke depan,"" kata Prabowo.Sebelumnya, Prabowo Subianto mengklarifikasi pernyataan dalam pidatonya yang menyebutkan istilah ""tampang Boyolali"".Istilah tersebut disampaikan Prabowo saat peresmian Kantor Badan Pemenangan Prabowo-Sandi di Kabupaten Boyolali, Jawa Tengah, Selasa (30/10/2018).Baca juga:  Ini Maksud Prabowo Menyebut Istilah Tampang BoyolaliPrabowo menegaskan, ia sama sekali tidak berniat menghina mereka yang berasal dari Boyolali.Menurut dia, istilah tersebut digunakan untuk menunjukkan rasa empati dan solidaritas atas permasalahan yang dialami masyarakat.Pernyataan klarifikasi Prabowo itu disampaikan melalui sebuah video yang diunggah oleh Koordinator Juru Bicara Badan Pemenangan Nasional (BPN) pasangan Prabowo-Sandiaga, Dahnil Anzar Simanjuntak, melalui akun Twitter-nya."
Mobil Penumpang Tabrak Truk di Aceh Utara, 2 Tewas, 7 Luka-luka;Kontributor Lhokseumawe, Masriadi ;"ACEH UTARA , KOMPAS.com  – Tabrakan maut terjadi antara mobil   penumpang  Mitsubishi L300 dengan   truk  colt diesel di Desa Dakuta, Kecamatan Muara Batu, Kabupaten   Aceh Utara , Rabu (7/11/2018).Tabrakan itu mengakibatkan satu penumpang dan sopir L300   tewas , sementara tujuh lainnya luka-luka.Kapolsek Muara Batu, Aceh Utara, Iptu Tarmizi, menyebutkan, kejadian itu berawal saat   mobil  penumpang itu melaju dari arah Banda Aceh ke Medan dengan kecepatan tinggi.Ketika tiba di lokasi kejadian, mobil L300 kehilangan kendali dan melebar ke jalur kanan. Pada waktu bersamaan, dari arah berlawanan, muncul truk dengan nomor polisi BL 8971 Z, sehingga tabrakan tak bisa dihindarkan.Baca juga:  Nama-nama Korban Tewas Kecelakaan Innova Tabrak Truk di Tol Sumo“Menurut saksi mata, setelah tabrakan mopen (mobil penumpang) Mitsubishi L300 berputar dan terpental berbalik ke arah Banda Aceh, dan secara bersamaan kembali bertabrakan dengan mobar (mobil barang) truk colt disel BK 8096 DD yang sedang melaju di belakang mobar truk colt diesel BL 8971 Z,” kata Tarmizi, Rabu.Sopir L300 yang tewas yakni Saifuddin Jafar (56), asal Desa Abo Teubeng, Kecamatan Pidi, Kabupaten Pidie. Saifuddin meninggal dunia di lokasi kejadian.Penumpang  lainnya, Hendri Bakri (32), warga Pusong Baru, Lhokseumawe, meninggal sesaat setelah kejadian.Sedangkan korban lainnya, dilarikan ke Rumah Sakit Kasih Ibu, Lhokseumawe, yaitu M Ihsan (18), Zikri Mustakim (30), Samsul Bahri (35), Darmawan (49), Hamdan (42), dan Fatimah (48).Baca juga:  Wagub DIY Dirawat di RS karena Alami Kecelakaan Saat Mengendarai Sepeda MotorMereka merupakan warga Meurah Mulia, Aceh Utara.Kemudian, Suryadi (40) warga Desa Matang Mesjid, Kabupaten Bireuen dan Rudi Saputra (24) warga Desa Teupin Siron, Kabupaten Bireuen.“Saat ini, kasusnya ditangani tim kecelakaan lalu lintas Polres Lhokseumawe. Sedangkan jenazah korban sudah diserahkan ke keluarganya,"" pungkas Kapolsek."
Diduga Bantu Pelarian Eddy Sindoro, Pegawai AirAsia Diberi Rp 20 Juta;Abba Gabrillin;JAKARTA, KOMPAS.com -  Duty Executive PT Indonesia AirAsia Yulia Shintawati diduga terlibat dalam kasus menghalangi penyidikan Komisi Pemberantasan Korupsi (KPK) terhadap tersangka Eddy Sindoro.Yulia diduga menerima uang Rp 20 juta atas bantuannya membantu pelarian mantan petinggi Lippo Group tersebut.Hal itu dijelaskan jaksa Komisi Pemberantasan Korupsi (KPK) dalam surat dakwaan terhadap advokat Lucas yang dibacakan di Pengadilan Tindak Pidana Korupsi Jakarta, Rabu (7/11/2018).Baca juga:  Saat Kabur ke Malaysia, Eddy Sindoro Ditangkap dan Didenda 3.000 RinggitMenurut jaksa, awalnya Eddy menghubungi Lucas dan menyampaikan bahwa dia akan kembali ke Indonesia untuk menjalani proses hukum di KPK.Namun, Lucas justru menyarankan agar Eddy tidak kembali ke Indonesia. Lucas menyarankan agar Eddy membuat paspor palsu Republik Dominika.Kemudian, pada 5 Agustus 2018, Eddy menggunakan paspor palsu tersebut berangkat dari Bangkok ke Malaysia melalui Bandara Internasional Kuala Lumpur.Rencananya, Eddy akan kembali ke Bangkok pada 7 Agustus 2018. Namun, ketika akan meninggalkan Malaysia, Eddy ditangkap petugas Imigrasi Bandara karena kedapatan menggunakan paspor palsu.Baca juga:  Lucas Sarankan Eddy Sindoro Buat Paspor Republik Dominika untuk KaburPada 16 Agustus 2018, Eddy Sindoro dinyatakan bersalah dan dijatuhi hukuman denda 3.000 ringgit Malaysia, atau pidana penjara 3 bulan.Atas putusan tersebut, Eddy membayar denda dan harus dikeluarkan dari Malaysia.Namun, Lucas merencanakan agar saat dideportasi ke Indonesia, Eddy tidak melalui pintu imigrasi. Lucas berencana agar Eddy dapat kembali diterbangkan ke Bangkok.Lucas kemudian meminta temannya, Dina Soraya untuk membeli tiket pesawat rute Jakarta-Bangkok, untuk tiga orang.Masing-masing Eddy Sindoro, Michael Sindoro (anak Eddy), dan Chua Chwee Chye alias Jimmy alias Lie yang membantu membuat paspor palsu.Baca juga:  Sejak 2016, Eddy Sindoro Berpindah-pindah ke 4 Negara untuk Hindari KPKSelanjutnya, Dina meminta bantuan petugas Bandara Dwi Hendro Wibowo alias Bowo untuk melakukan penjemputan Eddy dan dua orang lainnya.Kemudian, pada 20 Agustus 2018, Dina, Bowo dan Yulia melakukan pertemuan membahas teknis penjemputan.Menurut jaksa, pada 28 Agustus 2018, Eddy dan dua orang lainnya berangkat dari Malaysia menggunakan pesawat AirAsia dengan nomor penerbangan AK 380.Selanjutnya, Bowo dan Yulia menjemput Eddy. Penjemputan menggunakan mobil AirAsia menuju Gate U8 di Terminal 3 Bandara Soekarno-Hatta, tanpa melalui pintu Imigrasi.Setelah Eddy dapat meninggalkan Indonesia, Bowo memberikan uang yang berasal dari Lucas kepada pihak-pihak yang membantu. Yulia Shintawati mendapat uang sebesar Rp 20 juta.
Wapres Kalla Minta Bisnis dan Birokrasi Berkolaborasi;Rakhmat Nur Hakim;"JAKARTA, KOMPAS.com  - Wakil Presiden   Jusuf Kalla  memberikan sambutan dalam acara Indonesia Public Service Expo yang berlangsung di Jakarta Convention Center, Senayan, Jakarta, Rabu (7/11/2018).Dalam sambutannya, Kalla menyebutkan, birokrasi di Indonesia masih terjebak prosedur.Hal itu berseberangan dengan pengusaha yang menginginkan kecepatan dalam membuat izin usaha.Padahal, birokrasi menjadi ujung tombak dalam pelayanan publik.Menurut dia, perlu kolaborasi antara birokrasi dan dunia usaha untuk menciptakan iklim investasi yang aman dan cepat.""Karena itu timbul lah suatu upaya yang mengatakan  entrepreneur bureaucracy.  Jadi birokrasi yang bekerja berdasarkan  enterpreneur ,"" kata Kalla.""Yang artinya, bagaimana hasil dan prosedur dapat digabungkan sehingga birokrasi itu menjadi cepat, bersih dan tentunya mempunyai hasil yang cepat. Sama dengan apa yang dijalankan oleh  enterpreneur ,"" lanjut Kalla.Ia mengatakan, selama ini perbedaan paradigma antara birokrasi dan dunia usaha juga menimbulkan kasus-asus korupsi.Kalla mengatakan pengusaha masih menghadapi lamanya waktu pembuatan izin usaha. Di sisi lain, birokrasi masih mengedepankan prosedur yang panjang.""Tadi saya katakan, para pengusaha ingin hasil karena itu ingin cepat, dan para birokrat ingin prosedur sehingga lambat. Antara cepat dan lambat, kemudian terjadilah negosiasi. timbul lah masalah,"" ujar Kalla.""Kenapa dia (pengusaha) membayar? Karena ingin cepat. Daripada tiga bulan lebih baik satu minggu, dan perlu sesuatu untuk melayani yang cepat itu,"" sambung Kalla.Sehingga, kata Kalla, perlu adanya inovasi dan efisiensi dalam birokrasi di Indonesia""Maka inovasi itu perlu menjadi bagian dari pada upaya keseluruhan bangsa ini. Perlu inovasi itu menjadi pelajaran bagi yang lain dan kemudian dapat dikembangkan lagi dengan baik,"" lanjut dia."
Datangi KPK, Mahfud MD Diskusikan Kasus-kasus Korupsi hingga Pendidikan Antikorupsi;Dylan Aprialdo Rachman;"JAKARTA, KOMPAS.com  - Mantan Ketua Mahkamah Konstitusi (MK)   Mahfud MD  mendatangi Gedung Komisi Pemberantasan Korupsi (  KPK ), Jakarta, Rabu (7/11/2018). Usai bertemu Pimpinan KPK, Mahfud mengaku mendiskusikan banyak hal seputar isu korupsi.""Kita bicara masalah kasus yang sedang muncul di masyarakat, ya kita tanyakan, kita klarifikasi. Itu saja,"" kata Mahfud.Ia menegaskan tidak ada kasus korupsi yang spesifik dibahas bersama pimpinan KPK.""Enggak ada. Pokoknya semuanya kasus yang muncul di masyarakat deh. Kita tanya, terus dijelaskan. Kita diskusikan, ke mana arahnya, bagaimana  clear- kan itu semua, agar pemberantasan korupsi berjalan cepat,"" papar dia.Baca juga:  Datangi KPK, Mahfud MD Diskusi soal KorupsiMahfud juga mengakui dirinya dan Pimpinan KPK mendiskusikan masalah internal di lembaga antirasuah itu. Meski demikian, Mahfud enggan menjelaskan lebih rinci terkait hal tersebut.""Ya sedikit-sedikit lah (dibahas). Tetapi kan kita juga tidak boleh ikut campur ke ke dalam. Kita mendengar masalah ini, masalah itu, sedikit-sedikit. Kita tanya bagaimana sih sebenarnya masalahnya. Gitu aja. Dan kita menjadi tahu,"" ungkap Mahfud.Selain pembicaraan tersebut, Mahfud juga menyarankan kepada KPK untuk menggiatkan pendidikan antikorupsi di tingkat perguruan tinggi.Menurut Mahfud, KPK harus proaktif membangun integritas dan sikap antikorupsi kepada generasi penerus bangsa.""Karena kader-kader bangsa kan ada di perguruan tinggi ya. Jadi bagaimana cara mendidik mereka tanpa harus masuk ke kurikulum. Kalau kurikukum kan artinya hanya (menyasar) fakultas tertentu,"" kata dia.""Tapi kalau pendidikan antikorupsi di perguruan tinggi yang bukan kurikukum kan sedang dicari modusnya (strateginya),"" lanjut Mahfud.Mahfud meminta KPK untuk terus berjuang memberantas korupsi di Indonesia. Sebab, kata dia, KPK merupakan lembaga penegak hukum yang paling dipercaya publik saat ini dalam pemberantasan korupsi.""Nah ini harus kita jaga sebagai kekayaan kita di dalam mozaik penegakan hukum di Indonesia. Pokoknya saya katakan, KPK harus bersemangat karena kepercayaan masyarakat sekarang ini sudah ke KPK. Jadi jangan takut pada siapapun. Jalan terus,"" kata dia."
Wapres Kalla Buka Pameran Industri Pertahanan di Kemayoran;Rakhmat Nur Hakim;"JAKARTA, KOMPAS.com  - Wakil Presiden   Jusuf Kalla  membuka acara Indo Defence Expo di Jakarta International Expo, Kemayoran, Jakarta, Rabu (7/11/2018).Dalam sambutannya, Kalla berpesan agar ke depannya   industri pertahanan  di Indonesia bisa semakin mandiri agar selalu siap menyuplai kebutuhan pertahanan negara.""Adagium yang selalu kita ingat, bahwa dalam keadaan perang harus siap untuk berperang. Dalam keadaan damai harus siap untuk berperang. Dalam keadaan berperang harus siap untuk berdamai,"" ucap Kalla.Baca juga:  Gagasan dan Pelajaran Berharga dari Industri Pertahanan Kita""Itu lah suatu adagium yang mendasari kita semua bahwa memang sebagian besar kita berada dalam kedamaian, justru itu lah kita harus mempertahankan kedamaian itu dengan mempunyai kekuatan pertahankan diri,"" lanjut dia.Ia berharap pameran industri pertahanan kali ini mampu memperlihatkan kemajuan teknologi yang bisa dipelajari untuk memperkuat pertahanan negara.Kalla menambahkan, pameran industri pertahanan kali ini akan membuka pengetahuan baru pagi perkembangan teknologi militer.Baca juga:  Vietnam Ingin Melihat Produk Industri Pertahanan Indonesia""Pameran hari ini yang tentunya memperlihatkan kita kemajuan teknologi, pada masa datang dan masa kini,"" ujar Kalla.""Karena itu lah saya harapkan bahwa Indo Defence Expo ini juga meperlihatkan kepada kita semua perbandinagn kemampuan yang ada dan tentu kerja sama serta juga bagaimana membangun suatu industri yang baik untuk negeri kita ini,"" lanjut dia."
Kronologi Pemeriksaan Rizieq Shihab oleh Aparat Keamanan Arab Saudi;Kristian Erdianto;"JAKARTA, KOMPAS.com  — Kementerian Luar Negeri membenarkan kabar bahwa pimpinan Front Pembela Islam (FPI)   Rizieq Shihab  sempat diperiksa aparat keamanan   Arab Saudi . Pemeriksaan tersebut terkait laporan warga negara Saudi yang melihat bendera terpasang di depan rumah Rizieq di Mekkah.Duta Besar RI untuk Arab Saudi, Agus Maftuh Abegebriel, menuturkan, pada Senin (5/11/2018) sekitar pukul 08.00 Waktu Arab Saudi, tempat tinggal Rizieq Shihab didatangi oleh pihak kepolisian Mekkah karena diketahui adanya pemasangan bendera hitam.Bendera yang terpasang di dinding bagian belakang rumah Rizieq tersebut diduga mengarah pada ciri-ciri gerakan ekstremis.""Pada saat itu sempat dilakukan pemeriksaan singkat terhadap MRS (Muhammad Rizieq Shihab) oleh kepolisian Mekkah,"" ujar Agus melalui keterangam tertulisnya, Rabu (7/11/2018).Baca juga:  Rizieq Shihab Diperiksa Aparat Keamanan Arab Saudi gara-gara BenderaSekitar pukul 16.00, Rizieq dijemput oleh kepolisian Mekkah, Mabahis ammah (intelijen umum), General Investigation Directorate (GID).Kemudian, mereka membawa Rizieq ke kantor polisi. Selanjutnya, kata Agus, untuk proses penyelidikan dan penyidikan Rizieq ditahan oleh pihak kepolisian wilayah Mekkah.""Arab Saudi sangat melarang keras segala bentuk jargon, label, atribut, dan lambang apa pun yang berbau terorisme seperti ISIS, Al-Qaedah, Al-Jama’ah al-Islamiyyah, dan segala kegiatan yang berbau terorisme dan ekstremisme,"" kata Agus.""Pemantauan dalam medsos juga dipantau oleh pihak keamanan Arab Saudi dan pelanggaran IT adalah merupakan pidana berat jika bersentuhan dengan aroma terorisme,"" tuturnya.Baca juga:  Janji Prabowo di Hadapan Para Ulama, Tak Akan Impor hingga Jemput RizieqSetelah menjalani pemeriksaan di Kantor Mabahis ‘Aamah, Rizieq diserahkan kepada Kepolisian Sektor Mansyuriah Kota Mekkah Selasa (6/11/2018) sekitar pukul 16.00.Sekitar pukul 20.00 WAS, Rizieq dikeluarkan dari tahanan kepolisian Mekkah dengan jaminan dan didampingi staff KJRI.Agus menegaskan bahwa pihaknya akan selalu intens berkomunikasi dengan pihak-pihak terkait Saudi terkait apa dituduhkan kepada Rizieq.Ia khawatir jika yang dituduhkan kepada Rizieq terkait keamanan Kerajaan Arab Saudi, maka lembaga yang akan menangani adalah lembaga  superbody  Saudi yang berada di bawah Raja. Lembaga itu adalah Riasah Amni ad-Daulah atau Presidency of State Security.""KBRI Riyadh dan KJRI Jeddah akan selalu memberikan pendampingan kekonsuleran dan pengayoman kepada MRS dan seluruh WNI para ekspatriat Indonesia yang menghadapi masalah hukum berada di Arab Saudi. KBRI dan KJRI akan mewakafkan diri untuk pemihakan dan pelayanan kepada seluruh ekspatriat Indonesia di Arab Saudi,"" ucap Agus."
