title;author;content
Kabareskrim: Kami Masih Cari Jejak Digital Pelaku dan Pengunggah Video Pembakaran Bendera;Christoforus Ristianto;"JAKARTA, KOMPAS.com  - Kepala Badan Reserse Kriminal Kepolisian RI (Kabareskrim   Polri ) Komjen Pol Arief Sulistyanto menyatakan penyidik masih mencari jejak digital dari tersangka berinisial US (34), pembawa bendera Hizbut Thahrir Indonesia (HTI) dalam peringatan Hari Santri Nasional (HSN), 22 Oktober 2018 lalu."" Handphone  yang ditemukan ini masih baru. Dia (US) sudah ganti  handphone  sejak 24 Oktober kemarin. Mungkin ia jual ketika kasus ramai,"" kata Arief.Kemudian, lanjut Arief, hasil dari jejak digital tersebut bisa menjadi bahan penelusuran penyidik dalam mengonstruksi hubugan US dengan HTI.""Untuk melengkapi alat-alat bukti dan profil US,"" paparnya.Baca juga:  Bupati: Jangan Khawatir, Garut Aman Pasca-Kasus BenderaTak hanya jejak digital pelaku, seperti diungkapkan Arief, penyidik masih mencari orang yang pertama kali mengunggah video pembakaran tersebut sehingga di viral media sosial.Menurutnya, siapa pun yang memenuhi unsur pidana dan perbuatan melawan hukum dalam HSN tersebut akan dipidanakan.""Kami masih dalami jejak digital juga siapa yang  upload  pertama kali,"" imbuhnya.Di sisi lain, guna menerangkan ragam silang pendapat yang terjadi di masyarakat, Arief mengemukakan bahwa kepolisian akan menyampaikan informasi yang akurat dalam forum yang lebih tinggi."
Jalan Panjang Kasus Frantinus Nirigi (2);Kontributor Pontianak, Yohanes Kurnia Irawan;"PONTIANAK, KOMPAS.com-  Kesaksian dari Cindy kemudian dibantah langsung oleh terdakwa Frantinus usai memberikan kesaksian. Menurut FN, ada beberapa kesaksian Cindy yang menurutnya tidak benar.FN mengungkapkan saat itu dirinya baru tiba dan duduk di kursi sambil memangku tas yang dibawanya. Dia juga mengatakan bahwa saat itu tidak dalam kondisi sedang kebingungan.    Cindy kemudian datang menghampirinya dan meminta untuk meletakkan barang di tempat bagasi. Usai meletakkan barang miliknya, FN kemudian duduk kembali.     Dia kemudian melihat Cindy memasukkan tas miliknya itu dengan kasar tepat di tempat bagasi yang ada di atas tempat duduknya saat itu.    ""Saya bilang, awas Bu, ada tiga laptop disitu. Tidak ada bilang bom,"" ujar FN dengan logat kental khas Papua.Baca juga:  Jalan Panjang Kasus Frantinus Nirigi (1)    Bahkan majelis hakim juga terlihat mengernyitkan dahi untuk mendengarkan dan memastikan kalimat yang diucapkan FN dengan logat kental Papua tersebut.    ""Jadi intinya, saudara tidak ada bilang 'awas ada bom', tapi 'awas bu', ya,"" tanya ketua majelis hakim, I Komang Dediek Prayoga kepada FN untuk meyakinkan.     Dituntut 8 Bulan    Jaksa penuntut umum Kejari Mempawah mengajukan tuntutan 8 bulan penjara terhadap terdakwa   Frantinus Nirigi  (FN) dalam sidang lanjutan kasus candaan bom dalam pesawat Lion Air JT 687 yang digelar di Pengadilan Negeri Mempawah, Kamis (4/10/2018) sore.    Tuntutan tersebut dibacakan oleh Erik Cahyo dalam sidang yang dihadiri oleh majelis hakim, terdakwa dan kuasa hukum terdakwa.     Dalam tuntutannya, Erik menyebutkan bahwa dakwaan bersifat subsidair, yaitu menyampaikan informasi palsu yang membahayakan keselamatan penerbangan sebagaimana diatur dan diancam pidana dalam pasal 437 Ayat 1 UU Rl No 1 tahun 2009 tentang Penerbangan.    Dalam dakwaan subsidiair tersebut, seperti dibacakan Erik, terdakwa juga memenuhi unsur-unsur setiap orang dan menyampaikan informasi palsu yang membahayakan keselamatan penerbangan."
Gubernur ke Argentina, Sekda DKI Akan Jadi Plh;Jessi Carina;"JAKARTA, KOMPAS.com -  Sekretaris Daerah DKI Jakarta Saefullah akan menjadi Pelaksana Harian (Plh) Gubernur DKI Jakarta selama beberapa hari. Pasalnya, Gubernur DKI Jakarta Anies Baswedan akan pergi ke Argentina, Sabtu (27/10/2018) besok.""Plh nanti adalah Pak Sekda,"" ujar Kepala Biro Kepala Daerah dan Kerjasama Luar Negeri (KDH-KLN) DKI Jakarta Mawardi ketika dihubungi, Jumat.Anies akan ke Argentina pada Sabtu dini hari. Rencananya Anies akan berada di Jakarta lagi pada 2 November.Anies ke Argentina untuk mengikuti kegiatan G20.Baca juga:  Sabtu Besok, Gubernur DKI Berangkat ke Argentina Ikuti Kegiatan G20""Jadi nanti masing-masing wali kota di dunia akan memaparkan sesuai dengan temanya, nanti hasil dari semua itu akan menjadi semacam rekomendasi,"" ujar Mawardi.Rencananya, Anies tidak akan mengajak kepala Satuan Kerja Perangkat Daerah (SKPD) untuk ikut ke Argentina. Dia hanya pergi dengan kepala bidang di Badan Perencanaan Pembangunan Daerah (Bappeda) dan staf Biro KDH-KLN."
Gagal Cegat Pengiriman Narkoba, Duterte Pecat Kepala Bea Cukainya;Ardi Priyatno Utomo;"MANILA, KOMPAS.com  - Presiden Filipina   Rodrigo Duterte  mengumumkan pemecatan terhadap kepala badan   bea cukai  Isidro Lapena, dan memerintahkan perombakan di seluruh jajaran petingginya.Dilaporkan  Al Jazeera  Jumat (26/10/2018), pemecatan itu terjadi setelah Lapena dan jajarannya dianggap gagal menghentikan pengiriman lebih dari satu ton   narkoba.Baca juga:  Duterte: Saya Tidak Takut pada Kematian""Komisioner keluar. Kepala departemen juga keluar,"" ujar Duterte ketika menghadiri upacara peringatan berdirinya penjaga pantai Filipina.Lapena nantinya bakal dipindahkan menjadi direktur jenderal badan pelatihan Filipina. Sebuah jabatan yang disebut Duterte ""promosi"".Sebagai pengganti Lapena, presiden berjuluk The Punisher itu mengangkat kepala Otoritas Industri Maritim Filipina Rey Guerrero.Nantinya, Guerrero bakal dibantu tentara serta anggota penjaga pantai. Duterte berkata dia bisa memahami jika Guerrero enggan menerimanya.""Saya tahu Anda suka berada di Marina. Namun, saat ini rakyat meminta seorang pria jujur menempati jabatan itu. Semoga berhasil,"" kata Duterte.Lapena yang juga hadir dalam upacara tersebut mengaku terkejut dengan keputusan pemecatan itu. Namun, dia berterima kasih kepada Duterte atas posisi barunya.Pensiunan jenderal polisi tersebut berada dalam tekanan sejak jajarannya gagal mendeteksi adanya penyelundupan methamphetamines Juli lalu.Badan anti-narkoba Filipina menemukan kontainer yang digunakan untuk menyelundupkan methamphetamines. Namun barangnya dilaporkan sudah tidak ada.Digong, sapaan akrab Duterte, telah mencanangkan perang terhadap narkoba sejak terpilih sebagai orang nomor satu Filipina Juni 2016.Lebih dari 4.200 orang tersangka pengedar narkoba tewas dalam baku tembak melawan polisi. Tingginya korban tewas mendapat perhatian khusus aktivis HAM hingga PBB.Baca juga:  Duterte: Dosa Saya Hanyalah Pembunuhan Esktrayudisial"
PDI-P Instruksikan Calegnya Tiru Cara Kampanye Jokowi agar Terpilih;Rakhmat Nur Hakim;"JAKARTA, KOMPAS.com  - Sekretaris Jenderal PDI-P Hasto Ksristiyanto menginstruksikan para calon anggota legislatif (  caleg ) dari partainya meniru gaya   kampanye  Presiden Joko Widodo jika ingin terpilih.Hal itu disampaikan Hasto di hadapan peserta Pembekalan Gelombang I untuk Calon Anggota Legislatif (  Caleg ) DPR RI Pemilu Tahun 2019 yang digelar di Wisma Kinasih, Bogor, Kamis (25/10/2018) malam.Hasto menceritakan pengalaman Presiden Jokowi ketika ditanya resep kemenangan di pilkada dan pilpres. Kata Hasto, jurusnya hanya satu yakni salaman dengan masyarakat."" The power of  salaman. Dan kebiasaan beliau ini tak habis ketika beliau jadi presiden sekalipun. Maka Anda pun harus bisa mengikuti demikian saat datang ke rumah-rumah,"" kata Hasto melalui keterangan tertulis, Jumat (26/10/2018).Baca juga:  Golkar Akan Ganti Dana Kampanye CalegHasto mengakui tak mudah menjadi caleg di pemilu dengan nuansa politik yang liberal seperti saat ini. Namun, ia mengingatkan para caleg agar memiliki disiplin dan loyalitas.Hasto pun menceritakan pengalaman Ketua Umum PDI-P Megawati Soekarnoputri yang di masa lalu selalu dihambat rezim Orde Baru.""Bu Mega dalam masa sulit pernah berkampanye di Demak. Tidak ada yang berani datang, paling hanya 50 orang. Saat itu loyalis Bu Mega hanya berani mendengar pidato dari balik pintu dan jendela rumahnya. Itulah perjuangan dan proses jadi pemimpin. Jangan kecil hati,"" kata Hasto.""Mari kita tingkatkan kerja sama politik di antara kita. Berbagai persoalan di lapangan adalah gemblengan yang harus dilalui setiap kader Partai,” lanjut dia."
Bawaslu DKI Putuskan Videotron Jokowi-Ma'ruf Langgar Administrasi Pemilu;Ardito Ramadhan;"JAKARTA, KOMPAS.com  — Badan Pengawas Pemilu DKI Jakarta memutuskan pemasangan videtron kampanye pasangan Calon Presiden dan Wakil Presiden Nomor Urut Satu Joko Widodo-Ma'ruf Amin melanggar administrasi pemilu.Bawaslu menilai tayangan   videotron  itu melanggar Surat Keputusan KPU DKI Jakarta No 175 Tahun 2018 karena dipasang di tempat-tempat yang seharusnya steril dari alat peraga kampanye.""Pemasangan alat peraga kampanye berupa videotron yang memuat pasangan calon nomor urut 1 di Jalan MH Thamrin, Jakarta Pusat; Taman Tugu Tani, Jakarta Pusat; Jalan Menteng Raya, Jakarta Pusat; Jalan Gunung Sahari Raya, Jakarta Pusat, berada pada tempat yang dilarang pada SK KPU Provinsi DKI Jakarta Nomor 175,"" kata Ketua Majelis Sidang Puadi di Kantor Bawaslud DKI, Jumat (26/10/2018).Baca juga:  Pelapor Serahkan Berkas Kesimpulan Kasus Videotron Jokowi-MarufDalam putusannya,   Bawaslu DKI  Jakarta memerintahkan Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu untuk menghentikan tayangan videotron tersebut serta mengingatkan pemilik videotron supaya tidak menayangkan kembali materi kampanye di tempat terlarang sesuai SK KPU No 175 Tahun 2018.Dalam putusannya pula, Bawaslu DKI Jakarta menolak sebagian tuntutan pelapor atas nama seorang warga bernama Sahroni.Tuntutan Sahroni yang ditolak adalah teguran terhadap Jokowi-Ma'ruf dan permintaan Jokowi-Ma'ruf meminta maaf secara tertulis pada Pasangan Nomor Urut Dua Prabowo Subianto-Sandiaga Uno.Baca juga:  Soal Videotron, Tim Jokowi-Maruf Merasa Bawaslu DKI Tak Adil""Itu ditolak karena tidak ada bukti, tidak bisa dibuktikan dalam fakta-fakta persidangan. Makanya, kita tolak karena di dalam fakta-fakta persidangannya tidak ada,"" kata Puadi setelah sidang.Sebelumnya, Jokowi-Ma'ruf dilaporkan oleh Sahroni karena diduga memasang alat peraga kampanye berupa tayangan videotron di jalan-jalan protokol yang mestinya steril dari alat peraga kampanye.Baca juga:  Bawaslu Sebut Sidang Videotron Jokowi-Maruf Bisa Jalan Terus Tanpa Surat Kuasa Terlapor"
Ibu dan Anak Tewas Dibunuh Rampok, Pelaku Menyerahkan Diri;Kontributor Pekanbaru, Idon Tanjung;"PEKANBARU, KOMPAS.com  - Seorang ibu rumah tangga (IRT), Diana (55) dan anaknya Putri (18)   tewas    dibunuh  seorang pelaku   perampokan  di Jalan Garuda Sakti, Desa Karya Indah, Kecamatan Tapung, Kabupaten Kampar,   Riau.Pelaku menyerahkan diri kepada polisi.""Pelaku berinisial ED (41) menyerahkan diri di Polsek Tampan setelah kabur ke Pekanbaru. Saat ini pelaku diamankan di Polda Riau,"" kata Kapolres AKBP Andri Ananta Yudhistira pada wartawan, Jumat (26/10/2018).Dia menambahkan, pelaku mau menyerahkan diri setelah dibujuk oleh pihak keluarga.Saat itu, pelaku berada di Simpang Beringin wilayah perbatasan Pekanbaru-Kabupaten Pelalawan. Pelaku membawa sejumlah hasil aksi perampokan.Andri menjelaskan, pelaku melakukan aksi perampokan di rumah korban pada Kamis (25/10/2018) dini hari sekitar pukul 01.30 WIB.""Pelaku ini adalah tetangga korban. Dalam aksinya, pelaku masuk ke dalam rumah korban dengan cara memanjat dinding belakang,"" ujar Andri.Baca juga:  Hasil Perampokan Minimarket di Tangerang Akan Digunakan Pelaku untuk Judi OnlineSetelah masuk di rumah korban, lanjutnya, pelaku kembali keluar mengambil sepotong kayu pohon rambutan berukuran 80 sentimeter dan masuk lagi ke rumah korban menuju ruangan tengah.Anak korban bernama Putri tiba-tiba bangun dari tidur menuju ruang tengah dan melihat pelaku.""Pelaku langsung memukul sang anak sebanyak tiga kali di bagian kepala. Ibunya (Diana) langsung terbangun dan menghampiri anaknya. Saat itu pelaku juga langsung memukuli korban hingga meninggal dunia,"" ujar Andri.Usai membunuh kedua korban, pelaku mengambil barang-barang korban berupa ponsel, laptop dan membawa kabur mobil korban.Sebelum menyerahkan diri, pelaku kabur ke wilayah Kecamatan Tenayan Raya, Pekanbaru. Saat itu pelaku memarkirkan mobil hasil rampok disebuah ruko. Pelaku kemudian menghubungi temannya untuk menjemputnya.Sekitar pukul 03.00 WIB temannya datang menggunakan sebuah mobil bersama seorang wanita, lalu pelaku diantar sampai ke Simpang Beringin, wilayah perbatasan Kabupaten Pelalawan.Selanjutnya pelaku menghubungi teman wanitanya berinisial ER yang tinggal di sekitar wilayah tersebut. Setelah bertemu, mereka pergi jalan-jalan menggunakan sepeda motor.Sementara itu, pihak kepolisian sudah membentuk tim terdiri dari Polres Kampar, Polsek Tapung dan Jatanras Polda Riau.""Sekitar pukul 18.30 WIB, pelaku dijemput keluarganya dan membujuk pelaku untuk menyerahkan diri. Akhirnya, sekitar pukul 19.30 WIB, pelaku menyerahkan diri melalui Polsek Tampan di Pekanbaru,"" jelas Andri.Sementara barang bukti yang diamankan, satu unit mobil Toyota Innova BM 1059 LN beserta BPKB, sepotong kayu, satu buah rantai besi dan gembok serta satu buah kotak ponsel."
Lukisan Hasil Program Kecerdasan Buatan Terjual Rp 6,5 Miliar;Veronika Yasinta;"NEW YORK, KOMPAS.com  -   Lukisan  yang dibuat berdasarkan   alogaritma  berhasil melampaui batas dengan terjual 432.500 dollar AS atau Rp 6,5 miliar di balai lelang Christie, New York, Amerika Serikat.Lukisan potret itu menjadi karya seni lukis pertama yang dihasilkan oleh  Artificial Intelligence  atau   kecerdasan buatan.Diwartakan  AFP , Kamis (25/10/2018),   lukisan  berjudul  Edmond de Belamy  tersebut memperlihatkan potret seorang pria berpakaian hitam.Baca juga:  5 Hal Mengejutkan yang Tak Disangka Bisa Dilakukan Kecerdasan BuatanLukisan dibingkai dengan warna emas, sesuatu yang biasa menjadi standar dari abad 18 atau 19.Namun jika dilihat dari dekat, gambar nampak lebih menarik. Wajahnya memang kabur dan lukisannya seakan belum selesai. Pada bagian kanan bawah, terdapat cap rumus matematika.Lukisan ini digagas oleh kolektif Perancis, Obvious, yang bertujuan untuk menggunakan kecerdasan buatan dalam membuat karya seni.Untuk membuat lukisan itu, seniman Pierre Fautrel memasukkan data 15.000 potret klasik melalui perangkat lunak komputer.Setelah perangkat lunak memahami aturan potret, algoritma baru yang dikembangkan oleh peneliti Google Ian Goodfellow, menghasilkan serangkaian gambar baru dengan sendirinya.Awalnya, lukisan diperkirakan hanya akan terjual seharga 7.000 dollar AS hingga 10.000 dollar AS atau maksimal sekitar Rp 152 juta.Baca juga:  Biografi Tokoh Dunia: Pablo Picasso, Pelukis RevolusionerKini, pertanyaannya adalah, apakah itu termasuk seni? Fautrel menjawabnya dengan tegas bahwa lukisan tersebut merupakan karya seni.""Bahkan jika algoritma itu menciptakan gambar,"" katanya.""Lami adalah orang-orang yang memutuskan untuk melakukan ini, yang memutuskan untuk mencetaknya di kanvas, menandatanganinya dengan rumus matematika, menaruhnya dalam bingkai emas,"" imbuhnya."
Pundi-pundi Kekayaan 4 Kepala Daerah dan Upeti Jual Beli Jabatan;Abba Gabrillin;JAKARTA, KOMPAS.com  -Komisi Pemberantasan Korupsi (KPK) kembali membongkar kasus korupsi dengan modus   jual beli jabatan  di lingkungan pemerintah daerah. Kali ini, KPK menangkap tangan Bupati Cirebon Sunjaya Purwadi Sastra.Sunjaya diumumkan sebagai tersangka pada Kamis (25/10/2018). Sunjaya Purwadisastra diduga mematok setoran dalam mutasi jabatan di lingkungan Pemerintahan Kabupaten Cirebon.Baca juga:  OTT Kepala Daerah di Cirebon Diduga Terkait Jual Beli JabatanMenurut Febri, KPK saat ini baru mengidentifikasi satu orang yang diduga memberikan fee kepada Sunjaya atas mutasi jabatan.Satu orang tersebut adalah Sekretaris Dinas Pekerjaan Umum dan Penataan Ruang (PUPR) Gatot Rachmanto.Gatot diduga memberikan uang sebesar Rp 100 juta atas mutasi dan pelantikannya sebagai Sekretaris Dinas PUPR.Sunjaya bukan yang pertama kali. Setidaknya ada tiga   kepala daerah  lainnya yang harus berurusan dengan KPK karena modus korupsi jual beli jabatan.1. Bupati Klaten Sri HartiniSri juga dihukum membayar denda Rp 900 juta subsider 10 bulan kurungan.Majelis hakim menyatakan, Hartini terbukti menerima suap dan gratifikasi dalam empat kasus yang menjeratnya.Perbuatannya dinilai tidak mendukung upaya Pemerintah memberantas tindak korupsi.Sri dinilai terbukti mendapat uang suap dan gratifikasi sebesar Rp 12,887 miliar.Suap dan gratifikasi terdiri dari beragam kasus mulai dari jual beli jabatan, pemotongan bantuan dana desa, mutasi dan promosi kepala sekolah SMP dan SMA, mutasi PNS di Setda Pemkab Klaten hingga pengisian jabatan di PDAM, rumah sakit, dan intansi terkait.2. Bupati Nganjuk TaufiqurrahmanUang itu diduga terkait perekrutan dan pengelolaan aparatur sipil dan pegawai negeri sipil di Kabupaten Nganjuk tahun 2017.Suap terhadap Taufiq diduga terkait pengisian sejumlah posisi seperti kepala sekolah SD, SMP, dan SMA.Orang-orang yang akan menjabat posisi tertentu diharuskan untuk memberi uang kepada pejabat setempat.Pada Juni 2018, majelis hakim Pengadilan Tipikor Surabaya menjatuhkan hukuman penjara selama tujuh tahun dan denda sebesar Rp 350 juta kepada Taufiq.3. Bupati Jombang Nyono Suharli WihandokoNyono diduga menerima suap dari Plt Kepala Dinas Kesehatan Kabupaten Jombang Inna Silestyanti.Suap tersebut diberikan oleh Inna agar Nyono, selaku bupati, menetapkan Inna sebagai Kepala Dinas Kesehatan definitif.Total suap yang diberikan kepada Nyono berjumlah Rp 275 juta. Uang yang diberikan kepada Nyono, berasal dari kutipan jasa pelayanan kesehatan dana kapitasi BPJS dari 34 puskesmas di Jombang.Dana tersebut telah dikumpulkan oleh Inna sejak Juni 2017.Pada September 2018, Nyono Suharli Wihandoko divonis 3,5 tahun oleh majelis hakim Pengadilan Tindak Pidana Korupsi Surabaya.Dia juga dihukum membayar denda Rp 200 juta dan dicabut hak politiknya selama 3 tahun setelah selesai menjalani pidana pokok.
Ikut Tes CPNS di Kantor Wali Kota Jakarta Barat, Perhatikan Hal Ini!;Rima Wahyuningrum;"JAKARTA,KOMPAS.com  - Kantor Wali Kota Jakarta Barat, Kembangan, menjadi tempat penyelenggaraan tes calon pegawai negeri sipil (CPNS) yang akan digelar pada 27 Oktober - 17 November 2018 khusus wilayah Jakarta Barat.Para peserta disediakan tiga tempat dalam tes tersebut yaitu ruang registrasi dan sosialisasi di Ruang Ali Sadikin lantai 1 gedung A, ruang publik tempat menunggu tes di taman kantor wali kota dan ruang tes Computer Assisted Test (CAT) di Ruang MH Thamrin lantai 2 gedung B.""Maksimal 5 sesi (CAT) dalam satu hari. Di pengumuman instansi kita bagi per sesi. Peserta diharapkan hadir 1 jam sebelum mulai,"" kata Koordinator Tim CAT Titik Mandiri Jakarta Barat dari Badan Kepegawaian Negara, Elin Cahyaningsih di gedung Wali Kota Jakarta Barat, Jumat (26/10/2018).Rangkaian tes CPNS akan dimulai pukul 08.00-17.30 WIB yang terbagi dalam 5 sesi. Adapun masing-masing sesi tes menghabiskan waktu 90 menit.Tes CPNS yang akan digelar pada  term  pertama di kantor Wali Kota Jakarta Barat dimulai 27 Oktober-2 November 2018 sedangkan term kedua akan dilakukan pada 3-17 November 2018.Pada Jumat pagi, tim Badan Kepegawaian Negara beserta Suku Badan Kepegawaian Jakarta Barat melakukan pengecekan kesiapan tes CPN untuk term pertama.""Ada 510  pieces  laptop, yang terpasang 504. Tapi untuk satu sesi ada 425 peserta jadi ada  spare  untuk  back up  cadangannya. Server sedang di setting dan sore mulai  inject  persiapan besok,"" katanya.Adapun tes term pertama meliputi empat instansi pemerintahan yaitu Badan Siber dan Sandi Negara (BSSN), Mahkamah Agung, Dewan Ketahanan Nasional dan Pemda DKI Jakarta dengan jumlah 614.414 peserta.Jumlah peserta masing-masing intansi pada term pertama yaitu Badan Siber dan Sandi Negara 1.436 orang, Mahkamah Agung 5.322 orang, Dewan Ketahanan Nasional 603 dan Pemda DKI 4.656 orang."
Sekjen PPP Sebut Partai Tak Lagi Andalkan Elektabilitas Capres dan Cawapres;Rakhmat Nur Hakim;"JAKARTA, KOMPAS.com  - Sekretaris Jenderal   PPP  Arsul Sani menyatakan saat ini partai-partai tak lagi memikirkan limpahan suara dari tingginya elektabilitas capres dan cawapres yang diusung (efek ekor jas).Hal itu disampaikan Arsul menanggapi sejumlah hasil survei yang menunjukan limpahan suara dari tingginya elektabilitas Presiden Joko Widodo hanya dinikmati PDI-P selaku partai yang menaungi mantan Gubernur DKI Jakarta itu.""Saya lihat, partai termasuk PPP udah enggak mau ngomong  coattail effect . Kami justru menerima saran Pak Jokwi agar partai melalui caleg harus melakukan kerja, politik salaman, silaturahim,"" kata Arsul saat dihubungi, Jumat (26/10/2018).Baca juga:  PDI-P Instruksikan Calegnya Tiru Cara Kampanye Jokowi agar Terpilih""Itu akan lebih efektif daripada berharap karena pendukung Pak Jokowi maka mendapat  coattail effect ,"" lanjut Arsul.Menurut Arsul,   pemilu  serentak tak serta merta menghasilkan limpahan suara bagi partai yang mengusung capres dan cawapres dengan elektabilitas tinggi.Saat ditanya apakah hal itu terjadi lantaran adanya  presidential threshold  (PT) sebesar 20 persen sehingga partai tak bisa mengusung kadernya dan berdampak pada kegagalan efek ekor jas, Arsul menyatakan hal itu bisa saja menjadi refleksi ke depan.""Itu refleksi ke depan. Termasuk apakah PT itu masih kita pertahankan tetap 20 persen atau gimana, itu biar nanti DPR hasil pemilu 2019 saja yang mendiskursuskan,"" lanjut dia."
5 Pengakuan Dirut PLN Saat Jadi Saksi Sidang Kasus Suap Proyek PLTU Riau 1;Abba Gabrillin;"JAKARTA, KOMPAS.com  - Direktur Utama PT PLN Persero   Sofyan Basir  bersaksi di Pengadilan Tindak Pidana Korupsi Jakarta, Kamis (25/10/2018). Sofyan menjadi saksi untuk terdakwa Johannes Budisutrisno Kotjo selaku pemegang saham Blackgold Natural Resources Ltd.Selama persidangan, Sofyan ditanyakan seputar pembahasan proyek Independent Power Producer (IPP) Pembangkit Listrik Tenaga Uap Mulut Tambang (PLTU) Riau 1. Sofyan juga dikonfirmasi seputar dugaan suap yang melibatkan dirinya.Berikut 5 pengakuan Sofyan Basir saat menjadi saksi dalam persidangan:Sofyan Basir mengakui pernah bertemu dengan Johannes Budisutrisno Kotjo selaku pemegang saham Blackgold Natural Resources Ltd. Sofyan juga mengakui pernah dipertemukan dengan Setya Novanto yang pada saat itu menjabat Ketua DPR.Menurut Sofyan, pertemuan dengan Kotjo dan Setya Novanto diinisiasi oleh Wakil Ketua Komisi VII DPR Eni Maulani Saragih.Sofyan Basir mengakui pernah mengikuti pertemuan di kediaman Setya Novanto. Awalnya, dalam pertemuan dengan Novanto dibicarakan proyek 35.000 watt. Menurut Sofyan, Novanto memberikan dukungan atas proyek tersebut.Selanjutnya, Novanto mengatakan bahwa dia berminat mengerjakan proyek PLN di Pulau Jawa. Namun, menurut Sofyan, saat itu dia menjelaskan bahwa proyek di Pulau Jawa sudah dikerjakan sendiri oleh PLN.Kemudian, menurut Sofyan, dia memberikan alternatif lain kepada Setya Novanto. Sofyan memberitahu bahwa ada proyek lain di luar Pulau Jawa yang dapat dikerjakan atau dikuasai Novanto.""Kami sampaikan banyak proyek-proyek di RUPTL yang lain. Di luar Jawa banyak yang belum diminati, Sumatera, Kalimantan, Sulawesi masih banyak yang terbuka,"" kata Sofyan.Sofyan Basir mengatakan bahwa Idrus Marham pernah meminta diberikan 30 unit mobil jenazah untuk disumbangkan ke masjid. Menurut Sofyan, permintaan itu terkait jabatan Idrus sebagai Menteri Sosial.Menurut Sofyan, dia sempat menawarkan bantuan mobil jenazah kepada Idrus melalui dana corporate social responsibility (CSR). Namun, menurut Sofyan, kemungkinan PLN dapat membantu hanya tiga mobil jenazah.Sofyan mempersilakan jika Idrus menyampaikan permintaan itu kepada Kotjo yang merupakan seorang pengusaha.Sofyan Basir membantah menerima uang terkait proyek pembangunan PLTU Riau 1. Sofyan juga membantah membicarakan  fee  dengan pengusaha dan anggota DPR.Sofyan mengakui beberapa kali melakukan pertemuan dengan Wakil Ketua Komisi VII DPR Eni Maulani Saragih. Sofyan juga mengadakan pertemuan dengan terdakwa Johannes Kotjo.Namun, menurut Sofyan, dalam setiap pertemuan itu tidak pernah dibahas soal pembagian  fee.""Sungguh tidak pernah. Menurut kami, Kotjo sama Eni tau saya. Saya selalu bicara utamakan PLN. Kalau ada soal itu pasti saya tolak,"" kata Sofyan.Sofyan mengakui bahwa mayoritas anak usaha PLN dalam proyek PLTU Riau 1 dibayarkan oleh perusahaan asing. Padahal, sesuai aturan, anak usaha PLN harus menjadi pemilik saham mayoritas dalam konsorsium pembangunan PLTU.Proyek tersebut rencananya akan dikerjakan PT Pembangkitan Jawa Bali Investasi (PT PJBI), Blackgold Natural Resources dan China Huadian Engineering Company Ltd.Sesuai peraturan presiden, PT PJBI sebagai anak usaha PLN harus mendapat saham 51 persen. Kemudian, China Huadian 37 persen. Sementara, Blackgold mendapat saham 12 persen.Namun, dalam kesepakatan penyetoran modal, PJBI hanya menyetor 10 persen dari 51 persen. Sisanya yang 41 persen dibayarkan oleh China Huadian dan Blackgold.""Kami sampaikan, kalau kalian investor mau join sama saya dan listriknya saya beli, kamu harus kasi saham gratis tadi. Mereka harus berikan pada kami, makanya saya ajak,"" kata Sofyan."
